yes,yes,yes,no,no,9,Olowalu,LLHS,,,,OCO,OCO161006,2028,Camp Olowalu,2016-10-06,07:55,,,,,,,,,,OCO161006,26.8,34.9,6.23,94.5,8.06,9.11,9.11,9.11
yes,yes,yes,no,no,9,Olowalu,LLHS,,,,OMM,OMM161006,2029,Mile Marker 14,2016-10-06,08:15,,,,,,,,,,OMM161006,26.7,35,6.08,92.1,8.02,6.72,6.72,6.72
yes,yes,yes,no,no,9,Olowalu,LLHS,,,,OUB,OUB161006,2032,Ukumehame,2016-10-06,08:35,,,,,,,,,,OUB161006,27.2,34.8,6.41,97.7,8.09,13.27,13.27,13.27
yes,yes,yes,no,no,9,Olowalu,LLHS,,,,OPB,OPB161006,2033,Papalaua Beach,2016-10-06,09:02,,,,,,,,,,OPB161006,27.7,35,6.59,101.3,8.11,7.3,7.3,7.3
yes,yes,yes,no,no,9,Olowalu,LLHS,,,,OPP,OPP161006,2034,Papalaua Pali,2016-10-06,09:22,,,,,,,,,,OPP161006,28.1,34.9,6.47,100.2,8.1,4.07,4.07,4.07
yes,yes,yes,no,no,10,Olowalu,LLHS,,,,OPM,OPM161020,2073,Martin Hale,2016-10-20,07:05,,,,,,,,,,OPM161020,25.7,36.6,6.01,90.4,7.93,8.81,8.81,8.81
yes,yes,yes,no,no,10,Olowalu,LLHS,,,,OCO,OCO161020,2028,Camp Olowalu,2016-10-20,07:40,,,,,,,,,,OCO161020,25.7,36.6,5.95,89.7,8.01,2.54,2.54,2.54
yes,yes,yes,no,no,10,Olowalu,LLHS,,,,OMM,OMM161020,2029,Mile Marker 14,2016-10-20,08:00,,,,,,,,,,OMM161020,25.4,36.6,5.86,87.8,8.01,5.47,5.47,5.47
yes,yes,yes,no,no,10,Olowalu,LLHS,,,,OUB,OUB161020,2032,Ukumehame,2016-10-20,08:23,,,,,,,,,,OUB161020,24.8,36.3,6.47,96,8.08,14.97,14.97,14.97
yes,yes,yes,no,no,10,Olowalu,LLHS,,,,OPB,OPB161020,2033,Papalaua Beach,2016-10-20,08:57,,,,,,,,,,OPB161020,25.7,37,6.59,99.4,8.07,9.5,9.5,9.5
yes,yes,yes,no,no,10,Olowalu,LLHS,,,,OPP,OPP161020,2034,Papalaua Pali,2016-10-20,09:10,,,,,,,,,,OPP161020,26,35.9,6.6,98.9,8.09,4.38,4.38,4.38
yes,yes,yes,no,no,11,Olowalu,LLHS,,,,OPM,OPM161103,2073,Martin Hale,2016-11-03,07:15,,,,,,,,,,OPM161103,24.9,34.8,6.07,88.9,8.04,5.68,5.68,5.68
yes,yes,yes,no,no,11,Olowalu,LLHS,,,,OCO,OCO161103,2028,Camp Olowalu,2016-11-03,07:37,,,,,,,,,,OCO161103,25.1,34.9,6.08,89.4,8.11,1.28,1.28,1.28
yes,yes,yes,no,no,11,Olowalu,LLHS,,,,OMM,OMM161103,2029,Mile Marker 14,2016-11-03,08:00,,,,,,,,,,OMM161103,24.9,34.8,6,87.9,8.08,3.25,3.25,3.25
yes,yes,yes,no,no,11,Olowalu,LLHS,,,,OUB,OUB161103,2032,Ukumehame,2016-11-03,08:20,,,,,,,,,,OUB161103,25.4,34.9,6.61,97.7,8.15,12.6,12.6,12.6
yes,yes,yes,no,no,11,Olowalu,LLHS,,,,OPB,OPB161103,2033,Papalaua Beach,2016-11-03,08:45,,,,,,,,,,OPB161103,25.4,34.9,6.68,98.8,8.16,3.72,3.72,3.72
yes,yes,yes,no,no,11,Olowalu,LLHS,,,,OPP,OPP161103,2034,Papalaua Pali,2016-11-03,09:02,,,,,,,,,,OPP161103,25.7,34.7,6.87,101.9,8.17,3.56,3.56,3.56
yes,yes,yes,no,no,12,Olowalu,LLHS,,,,OPM,OPM161117,2073,Martin Hale,2016-11-17,07:45,,,,,,,,,,OPM161117,24.7,34.8,5.78,84.4,8.07,5.15,5.15,5.15
yes,yes,yes,no,no,12,Olowalu,LLHS,,,,OCO,OCO161117,2028,Camp Olowalu,2016-11-17,08:05,,,,,,,,,,OCO161117,25,34.8,6.02,88.4,8.05,0.69,0.69,0.69
yes,yes,yes,no,no,12,Olowalu,LLHS,,,,OMM,OMM161117,2029,Mile Marker 14,2016-11-17,08:25,,,,,,,,,,OMM161117,24.5,34.4,6,87.1,8.04,4.28,4.28,4.28
yes,yes,yes,no,no,12,Olowalu,LLHS,,,,OUB,OUB161117,2032,Ukumehame,2016-11-17,08:50,,,,,,,,,,OUB161117,24.7,34.6,6.58,96.2,8.05,2.92,2.92,2.92
yes,yes,yes,no,no,12,Olowalu,LLHS,,,,OPB,OPB161117,2033,Papalaua Beach,2016-11-17,09:15,,,,,,,,,,OPB161117,25.8,34.7,6.82,101.6,8.11,2.97,2.97,2.97
yes,yes,yes,no,no,12,Olowalu,LLHS,,,,OPP,OPP161117,2034,Papalaua Pali,2016-11-17,09:25,,,,,,,,,,OPP161117,25.7,34.6,6.56,97.4,8.06,2.33,2.33,2.33
yes,yes,yes,no,no,13,Olowalu,LLHS,,,,OPM,OPM161201,2073,Martin Hale,2016-12-01,07:15,,,,,,,,,,OPM161201,22.9,34.9,6.65,94.2,8.02,9.65,9.65,9.65
yes,yes,yes,no,no,13,Olowalu,LLHS,,,,OCO,OCO161201,2028,Camp Olowalu,2016-12-01,07:40,,,,,,,,,,OCO161201,23.5,34.7,6.53,93.5,8.06,3.67,3.67,3.67
yes,yes,yes,no,no,13,Olowalu,LLHS,,,,OMM,OMM161201,2029,Mile Marker 14,2016-12-01,08:00,,,,,,,,,,OMM161201,23.4,34.6,6.12,87.4,8.07,4.52,4.52,4.52
yes,yes,yes,no,no,13,Olowalu,LLHS,,,,OUB,OUB161201,2032,Ukumehame,2016-12-01,08:20,,,,,,,,,,OUB161201,23.3,34.7,6.8,96.9,8.13,7.42,7.42,7.42
yes,yes,yes,no,no,13,Olowalu,LLHS,,,,OPB,OPB161201,2033,Papalaua Beach,2016-12-01,08:40,,,,,,,,,,OPB161201,23.7,34.7,6.79,97.5,8.12,8.65,8.65,8.65
yes,yes,yes,no,no,13,Olowalu,LLHS,,,,OPP,OPP161201,2034,Papalaua Pali,2016-12-01,09:05,,,,,,,,,,OPP161201,24.2,34.7,6.71,97,8.11,5.37,5.37,5.37
yes,yes,yes,no,no,14,Olowalu,LLHS,,,,OPM,OPM161215,2073,Martin Hale,2016-12-15,08:05,,,,,,,,,,OPM161215,23.4,33.8,6.46,92.2,7.82,6.87,6.87,6.87
yes,yes,yes,no,no,14,Olowalu,LLHS,,,,OCO,OCO161215,2028,Camp Olowalu,2016-12-15,08:25,,,,,,,,,,OCO161215,24.8,34.4,6.08,89.2,7.85,1.52,1.52,1.52
yes,yes,yes,no,no,14,Olowalu,LLHS,,,,OMM,OMM161215,2029,Mile Marker 14,2016-12-15,08:45,,,,,,,,,,OMM161215,25.1,34.3,5.96,87.9,7.97,1.75,1.75,1.75
yes,yes,yes,no,no,14,Olowalu,LLHS,,,,OUB,OUB161215,2032,Ukumehame,2016-12-15,09:05,,,,,,,,,,OUB161215,25,34.8,6.65,98.2,7.89,3.15,3.15,3.15
yes,yes,yes,no,no,14,Olowalu,LLHS,,,,OPB,OPB161215,2033,Papalaua Beach,2016-12-15,09:18,,,,,,,,,,OPB161215,25.1,35,6.94,102.7,8.07,4.05,4.05,4.05
yes,yes,yes,no,no,14,Olowalu,LLHS,,,,OPP,OPP161215,2034,Papalaua Pali,2016-12-15,09:30,,,,,,,,,,OPP161215,25.3,34.9,6.77,100.5,7.97,5.17,5.17,5.17
yes,yes,yes,no,no,15,Olowalu,LLHS,,,,OPM,OPM170105,2073,Martin Hale,2017-01-05,07:00,,,,,,,,,,OPM170105,22.8,34.8,6.34,93.5,#N/A,4.83,4.83,4.83
yes,yes,yes,no,no,15,Olowalu,LLHS,,,,OCO,OCO170105,2028,Camp Olowalu,2017-01-05,07:15,,,,,,,,,,OCO170105,23.3,34.9,6.63,94.5,#N/A,7.99,7.99,7.99
yes,yes,yes,no,no,15,Olowalu,LLHS,,,,OMM,OMM170105,2029,Mile Marker 14,2017-01-05,07:30,,,,,,,,,,OMM170105,23.6,35.2,6.16,88.6,#N/A,5.83,5.83,5.83
yes,yes,yes,no,no,15,Olowalu,LLHS,,,,OUB,OUB170105,2032,Ukumehame,2017-01-05,07:40,,,,,,,,,,OUB170105,22.9,35.4,6.96,98.9,#N/A,12.23,12.23,12.23
yes,yes,yes,no,no,15,Olowalu,LLHS,,,,OPB,OPB170105,2033,Papalaua Beach,2017-01-05,08:00,,,,,,,,,,OPB170105,23.7,35.4,6.79,97.8,#N/A,10.1,10.1,10.1
yes,yes,yes,no,no,15,Olowalu,LLHS,,,,OPP,OPP170105,2034,Papalaua Pali,2017-01-05,08:15,,,,,,,,,,OPP170105,24.3,35.3,8.12,96.7,#N/A,8.69,8.69,8.69
yes,yes,yes,no,no,16,Olowalu,LLHS,,,,OPM,OPM170126,2073,Martin Hale,2017-01-26,07:20,,,,,,,,,,OPM170126,22.5,35,6.16,86.5,7.9,3.6,3.6,3.6
yes,yes,yes,no,no,16,Olowalu,LLHS,,,,OCO,OCO170126,2028,Camp Olowalu,2017-01-26,07:50,,,,,,,,,,OCO170126,22.6,35.1,6.56,92.3,8.02,2.44,2.44,2.44
yes,yes,yes,no,no,16,Olowalu,LLHS,,,,OMM,OMM170126,2029,Mile Marker 14,2017-01-26,08:12,,,,,,,,,,OMM170126,22.6,35,6.27,88.2,8.05,2.85,2.85,2.85
yes,yes,yes,no,no,16,Olowalu,LLHS,,,,OUB,OUB170126,2032,Ukumehame,2017-01-26,08:35,,,,,,,,,,OUB170126,23.5,35.3,6.85,98,8.06,6.62,6.62,6.62
yes,yes,yes,no,no,16,Olowalu,LLHS,,,,OPB,OPB170126,2033,Papalaua Beach,2017-01-26,08:55,,,,,,,,,,OPB170126,23.2,35.4,6.97,99.3,8.07,4.54,4.54,4.54
yes,yes,yes,no,no,16,Olowalu,LLHS,,,,OPP,OPP170126,2034,Papalaua Pali,2017-01-26,09:10,,,,,,,,,,OPP170126,23.5,35.2,7.02,100.3,8.08,3.88,3.88,3.88
yes,yes,yes,no,no,17,Olowalu,LLHS,,,,OPM,OPM170217,2073,Martin Hale,2017-02-17,07:12,,,,,,,,,,OPM170217,24.8,35.1,5.9,86.3,8.02,2.94,2.94,2.94
yes,yes,yes,no,no,17,Olowalu,LLHS,,,,OCO,OCO170217,2028,Camp Olowalu,2017-02-17,07:40,,,,,,,,,,OCO170217,25.6,35.1,6.18,91.6,8.08,2.63,2.63,2.63
yes,yes,yes,no,no,17,Olowalu,LLHS,,,,OMM,OMM170217,2029,Mile Marker 14,2017-02-17,08:00,,,,,,,,,,OMM170217,25.6,35.1,5.63,83.3,8.05,2.14,2.14,2.14
yes,yes,yes,no,no,17,Olowalu,LLHS,,,,OUB,OUB170217,2032,Ukumehame,2017-02-17,08:25,,,,,,,,,,OUB170217,25.3,35.2,6.46,95.3,8.11,2.77,2.77,2.77
yes,yes,yes,no,no,17,Olowalu,LLHS,,,,OPB,OPB170217,2033,Papalaua Beach,2017-02-17,08:50,,,,,,,,,,OPB170217,25.6,35.3,6.83,101.5,8.13,14.17,14.17,14.17
yes,yes,yes,no,no,17,Olowalu,LLHS,,,,OPP,OPP170217,2034,Papalaua Pali,2017-02-17,09:14,,,,,,,,,,OPP170217,25.5,35.1,6.73,99.6,8.15,3.7,3.7,3.7
yes,yes,yes,no,no,18,Olowalu,LLHS,,,,OPM,OPM170309,2073,Martin Hale,2017-03-09,07:30,,,,,,,,,,OPM170309,24.5,34.3,5.97,86.5,8.05,2.23,2.23,2.23
yes,yes,yes,no,no,18,Olowalu,LLHS,,,,OCO,OCO170309,2028,Camp Olowalu,2017-03-09,07:50,,,,,,,,,,OCO170309,25.4,34.5,6.26,92.1,8.09,4.6,4.6,4.6
yes,yes,yes,no,no,18,Olowalu,LLHS,,,,OMM,OMM170309,2029,Mile Marker 14,2017-03-09,08:05,,,,,,,,,,OMM170309,25.4,34.4,5.83,85.8,8.06,2.38,2.38,2.38
yes,yes,yes,no,no,18,Olowalu,LLHS,,,,OUB,OUB170309,2032,Ukumehame,2017-03-09,08:15,,,,,,,,,,OUB170309,24.7,34.5,6.76,98.6,8.11,15.43,15.43,15.43
yes,yes,yes,no,no,18,Olowalu,LLHS,,,,OPB,OPB170309,2033,Papalaua Beach,2017-03-09,08:30,,,,,,,,,,OPB170309,25.2,34.9,6.91,101.2,8.15,9.09,9.09,9.09
yes,yes,yes,no,no,18,Olowalu,LLHS,,,,OPP,OPP170309,2034,Papalaua Pali,2017-03-09,08:45,,,,,,,,,,OPP170309,25.4,34.5,6.78,100.5,8.14,6.89,6.89,6.89
yes,yes,yes,no,no,19,Olowalu,LLHS,,,,OPM,OPM170330,2073,Martin Hale,2017-03-30,07:20,,,,,,,,,,OPM170330,25,34,6,87.7,8.02,5.6,5.6,5.6
yes,yes,yes,no,no,19,Olowalu,LLHS,,,,OCO,OCO170330,2028,Camp Olowalu,2017-03-30,07:42,,,,,,,,,,OCO170330,26,34.5,6.41,95.3,8.08,7.74,7.74,7.74
yes,yes,yes,no,no,19,Olowalu,LLHS,,,,OMM,OMM170330,2029,Mile Marker 14,2017-03-30,08:05,,,,,,,,,,OMM170330,25.9,34.2,6.27,92.9,8.03,6.34,6.34,6.34
yes,yes,yes,no,no,19,Olowalu,LLHS,,,,OUB,OUB170330,2032,Ukumehame,2017-03-30,08:30,,,,,,,,,,OUB170330,25.7,34.3,6.73,99.6,8.11,7.85,7.85,7.85
yes,yes,yes,no,no,19,Olowalu,LLHS,,,,OPB,OPB170330,2033,Papalaua Beach,2017-03-30,09:00,,,,,,,,,,OPB170330,26.2,34.3,6.92,103.2,8.14,5.91,5.91,5.91
yes,yes,yes,no,no,19,Olowalu,LLHS,,,,OPP,OPP170330,2034,Papalaua Pali,2017-03-30,09:20,,,,,,,,,,OPP170330,26.5,34.4,6.79,101.9,8.13,3.96,3.96,3.96
yes,yes,yes,no,no,20,Olowalu,LLHS,,,,OPM,OPM170420,2073,Martin Hale,2017-04-20,07:15,,,,,,,,,,OPM170420,25.7,33.9,5.82,86.1,8.04,1.61,1.61,1.61
yes,yes,yes,no,no,20,Olowalu,LLHS,,,,OCO,OCO170420,2028,Camp Olowalu,2017-04-20,07:30,,,,,,,,,,OCO170420,27.1,34.3,6.16,93.6,8.09,13.33,13.33,13.33
yes,yes,yes,no,no,20,Olowalu,LLHS,,,,OMM,OMM170420,2029,Mile Marker 14,2017-04-20,07:50,,,,,,,,,,OMM170420,26.3,33.9,6.19,92.5,8.02,12.6,12.6,12.6
yes,yes,yes,no,no,20,Olowalu,LLHS,,,,OUB,OUB170420,2032,Ukumehame,2017-04-20,08:05,,,,,,,,,,OUB170420,25.9,34.3,6.54,97.3,8.1,7,7,7
yes,yes,yes,no,no,20,Olowalu,LLHS,,,,OPB,OPB170420,2033,Papalaua Beach,2017-04-20,08:20,,,,,,,,,,OPB170420,26,34.2,6.6,98.1,8.09,4.08,4.08,4.08
yes,yes,yes,no,no,20,Olowalu,LLHS,,,,OPP,OPP170420,2034,Papalaua Pali,2017-04-20,08:40,,,,,,,,,,OPP170420,26.7,34.6,6.5,98.2,8.11,5.31,5.31,5.31
yes,yes,yes,no,no,21,Olowalu,LLHS,,,,OPM,OPM170511,2073,Martin Hale,2017-05-11,07:21,,,,,,,,,,OPM170511,24.6,34.2,6.07,88.2,8.06,2.44,2.44,2.44
yes,yes,yes,no,no,21,Olowalu,LLHS,,,,OCO,OCO170511,2028,Camp Olowalu,2017-05-11,07:44,,,,,,,,,,OCO170511,25.1,34.3,6.46,94.8,8.11,1.85,1.85,1.85
yes,yes,yes,no,no,21,Olowalu,LLHS,,,,OMM,OMM170511,2029,Mile Marker 14,2017-05-11,08:05,,,,,,,,,,OMM170511,24.9,33.9,6.47,94.7,8.1,2.22,2.22,2.22
yes,yes,yes,no,no,21,Olowalu,LLHS,,,,OUB,OUB170511,2032,Ukumehame,2017-05-11,08:24,,,,,,,,,,OUB170511,25.2,34.6,6.88,101.5,8.16,5.36,5.36,5.36
yes,yes,yes,no,no,21,Olowalu,LLHS,,,,OPB,OPB170511,2033,Papalaua Beach,2017-05-11,08:42,,,,,,,,,,OPB170511,25.3,34.3,7.21,106.3,8.2,5.85,5.85,5.85
yes,yes,yes,no,no,21,Olowalu,LLHS,,,,OPP,OPP170511,2034,Papalaua Pali,2017-05-11,09:06,,,,,,,,,,OPP170511,25.1,34.4,6.98,102.7,8.2,3.51,3.51,3.51
yes,yes,yes,no,no,22,Olowalu,LLHS,,,,OPM,OPM170601,2073,Martin Hale,2017-06-01,07:20,,,,,,,,,,OPM170601,25,34.5,5.8,85.1,8,1.87,1.87,1.87
yes,yes,yes,no,no,22,Olowalu,LLHS,,,,OCO,OCO170601,2028,Camp Olowalu,2017-06-01,07:45,,,,,,,,,,OCO170601,25.8,34.6,6.45,96.1,8.09,5.85,5.85,5.85
yes,yes,yes,no,no,22,Olowalu,LLHS,,,,OMM,OMM170601,2029,Mile Marker 14,2017-06-01,08:05,,,,,,,,,,OMM170601,26,34.7,5.87,87.7,8.06,4.07,4.07,4.07
yes,yes,yes,no,no,22,Olowalu,LLHS,,,,OUB,OUB170601,2032,Ukumehame,2017-06-01,08:30,,,,,,,,,,OUB170601,25.8,34.9,6.84,101.8,8.09,7.14,7.14,7.14
yes,yes,yes,no,no,22,Olowalu,LLHS,,,,OPB,OPB170601,2033,Papalaua Beach,2017-06-01,08:50,,,,,,,,,,OPB170601,25.9,34.8,7.01,104.5,8.15,4.42,4.42,4.42
yes,yes,yes,no,no,22,Olowalu,LLHS,,,,OPP,OPP170601,2034,Papalaua Pali,2017-06-01,09:10,,,,,,,,,,OPP170601,25.8,34.7,6.96,103.6,8.16,2.82,2.82,2.82
yes,yes,yes,no,no,23,Olowalu,LLHS,,,,OPM,OPM170622,2073,Martin Hale,2017-06-22,07:20,,,,,,,,,,OPM170622,26.1,34.6,5.82,87.3,8.4,1.43,1.43,1.43
yes,yes,yes,no,no,23,Olowalu,LLHS,,,,OCO,OCO170622,2028,Camp Olowalu,2017-06-22,07:45,,,,,,,,,,OCO170622,26,34.3,6.38,95.5,8.2,15,15,15
