yes,yes,yes,no,no,5,R2RS,LLHS,,,,RPO,RPO160809,2010,Pohaku,2016-08-09,07:20,,,,,,,,,,RPO160809,26.5,34.4,6.23,93.8,8.09,4.59,4.59,4.59
yes,yes,yes,no,no,5,R2RS,LLHS,,,,RKS,RKS160809,2071,Kaanapali Shores,2016-08-09,07:45,,,,,,,,,,RKS160809,25.8,34.9,6.38,95.1,8.03,5.81,5.81,5.81
yes,yes,yes,no,no,5,R2RS,LLHS,,,,RAB,RAB160809,2017,Airport Beach,2016-08-09,08:11,,,,,,,,,,RAB160809,27.1,35.4,6.27,96.7,8.12,0.42,0.42,0.42
yes,yes,yes,no,no,5,R2RS,LLHS,,,,RCB,RCB160809,2020,Canoe Beach,2016-08-09,08:33,,,,,,,,,,RCB160809,27.3,35.1,6.57,100.5,8.14,2.3,2.3,2.3
yes,yes,yes,no,no,5,R2RS,LLHS,,,,RWA,RWA160809,2021,Wahikuli,2016-08-09,08:52,,,,,,,,,,RWA160809,27.2,35.3,6.58,100.6,8.16,0.73,0.73,0.73
yes,yes,yes,no,no,6,R2RS,LLHS,,,,RPO,RPO160823,2010,Pohaku,2016-08-23,07:15,,,,,,,,,,RPO160823,27.1,34.5,5.9,90.2,7.86,3.98,3.98,3.98
yes,yes,yes,no,no,6,R2RS,LLHS,,,,RKS,RKS160823,2071,Kaanapali Shores,2016-08-23,07:39,,,,,,,,,,RKS160823,26.6,26.7,6.36,92.5,8.04,10.63,10.63,10.63
yes,yes,yes,no,no,6,R2RS,LLHS,,,,RAB,RAB160823,2017,Airport Beach,2016-08-23,08:08,,,,,,,,,,RAB160823,27.8,35.3,5.84,90.7,8,0.46,0.46,0.46
yes,yes,yes,no,no,6,R2RS,LLHS,,,,RCB,RCB160823,2020,Canoe Beach,2016-08-23,08:28,,,,,,,,,,RCB160823,27.9,35.3,6.36,99,8.06,0.71,0.71,0.71
yes,yes,yes,no,no,6,R2RS,LLHS,,,,RWA,RWA160823,2021,Wahikuli,2016-08-23,08:47,,,,,,,,,,RWA160823,28,35.7,6.23,97.4,8.06,0.63,0.63,0.63
yes,yes,yes,no,no,7,R2RS,LLHS,,,,RPO,RPO160906,2010,Pohaku,2016-09-06,07:21,,,,,,,,,,RPO160906,26.7,34.9,6.31,95.4,8.11,10.9,10.9,10.9
yes,yes,yes,no,no,7,R2RS,LLHS,,,,RKS,RKS160906,2071,Kaanapali Shores,2016-09-06,07:50,,,,,,,,,,RKS160906,26.1,35.5,6.42,96.7,8.15,6.16,6.16,6.16
yes,yes,yes,no,no,7,R2RS,LLHS,,,,RAB,RAB160906,2017,Airport Beach,2016-09-06,08:10,,,,,,,,,,RAB160906,27.3,35.3,6.41,98.2,8.21,1.45,1.45,1.45
yes,yes,yes,no,no,7,R2RS,LLHS,,,,RCB,RCB160906,2020,Canoe Beach,2016-09-06,08:31,,,,,,,,,,RCB160906,27.7,35.2,6.45,99.6,8.23,2.17,2.17,2.17
yes,yes,yes,no,no,7,R2RS,LLHS,,,,RWA,RWA160906,2021,Wahikuli,2016-09-06,08:54,,,,,,,,,,RWA160906,27.8,35.4,6.42,99.3,8.23,3.24,3.24,3.24
yes,yes,yes,no,no,8,R2RS,LLHS,,,,RPO,RPO160920,2010,Pohaku,2016-09-20,07:15,,,,,,,,,,RPO160920,26.4,35.7,6.22,94.4,7.98,8.26,8.26,8.26
yes,yes,yes,no,no,8,R2RS,LLHS,,,,RKS,RKS160920,2071,Kaanapali Shores,2016-09-20,07:30,,,,,,,,,,RKS160920,25.9,32.4,6.52,96.2,8,12.07,12.07,12.07
yes,yes,yes,no,no,8,R2RS,LLHS,,,,RAB,RAB160920,2017,Airport Beach,2016-09-20,07:50,,,,,,,,,,RAB160920,27.1,35.6,6.31,96.6,8.03,1.27,1.27,1.27
yes,yes,yes,no,no,8,R2RS,LLHS,,,,RCB,RCB160920,2020,Canoe Beach,2016-09-20,08:10,,,,,,,,,,RCB160920,27.4,36.1,6.34,97.7,8.02,3.09,3.09,3.09
yes,yes,yes,no,no,8,R2RS,LLHS,,,,RWA,RWA160920,2021,Wahikuli,2016-09-20,08:30,,,,,,,,,,RWA160920,27.4,36.7,6.33,98,8.05,3.19,3.19,3.19
yes,yes,yes,no,no,9,R2RS,LLHS,,,,RPO,RPO161004,2010,Pohaku,2016-10-04,07:37,,,,,,,,,,RPO161004,26.9,34.4,6.03,91.4,8.09,5.38,5.38,5.38
yes,yes,yes,no,no,9,R2RS,LLHS,,,,RKS,RKS161004,2071,Kaanapali Shores,2016-10-04,07:58,,,,,,,,,,RKS161004,26.9,34.4,6.2,94.1,8.08,7.76,7.76,7.76
yes,yes,yes,no,no,9,R2RS,LLHS,,,,RAB,RAB161004,2017,Airport Beach,2016-10-04,08:17,,,,,,,,,,RAB161004,27.8,34.3,6.19,95.2,8.12,0.52,0.52,0.52
yes,yes,yes,no,no,9,R2RS,LLHS,,,,RCB,RCB161004,2020,Canoe Beach,2016-10-04,08:35,,,,,,,,,,RCB161004,27.9,34,6.42,98.8,8.15,1.99,1.99,1.99
yes,yes,yes,no,no,9,R2RS,LLHS,,,,RWA,RWA161004,2021,Wahikuli,2016-10-04,08:53,,,,,,,,,,RWA161004,27.8,34.6,6.35,97.9,8.17,1.84,1.84,1.84
yes,yes,yes,no,no,10,R2RS,LLHS,,,,RPO,RPO161018,2010,Pohaku,2016-10-18,07:39,,,,,,,,,,RPO161018,26.6,36,6.23,95,7.95,8.45,8.45,8.45
yes,yes,yes,no,no,10,R2RS,LLHS,,,,RKS,RKS161018,2071,Kaanapali Shores,2016-10-18,08:02,,,,,,,,,,RKS161018,26.1,35.6,6.31,95.2,7.96,5.78,5.78,5.78
yes,yes,yes,no,no,10,R2RS,LLHS,,,,RAB,RAB161018,2017,Airport Beach,2016-10-18,08:22,,,,,,,,,,RAB161018,26.9,36.7,6.28,96.3,7.99,0.7,0.7,0.7
yes,yes,yes,no,no,10,R2RS,LLHS,,,,RCB,RCB161018,2020,Canoe Beach,2016-10-18,08:40,,,,,,,,,,RCB161018,27.2,#N/A,6.22,96.3,8.01,0.93,0.93,0.93
yes,yes,yes,no,no,10,R2RS,LLHS,,,,RWA,RWA161018,2021,Wahikuli,2016-10-18,08:57,,,,,,,,,,RWA161018,27.3,36.6,6.2,95.9,8.09,0.9,0.9,0.9
yes,yes,yes,no,no,11,R2RS,LLHS,,,,RPO,RPO161101,2010,Pohaku,2016-11-01,07:44,,,,,,,,,,RPO161101,24.8,34.3,6.34,92.1,8.07,7.83,7.83,7.83
yes,yes,yes,no,no,11,R2RS,LLHS,,,,RKS,RKS161101,2071,Kaanapali Shores,2016-11-01,08:01,,,,,,,,,,RKS161101,24.7,33.5,6.68,96.7,8.08,3.08,3.08,3.08
yes,yes,yes,no,no,11,R2RS,LLHS,,,,RAB,RAB161101,2017,Airport Beach,2016-11-01,08:18,,,,,,,,,,RAB161101,25.5,34.4,6.43,94.7,8.1,1.4,1.4,1.4
yes,yes,yes,no,no,11,R2RS,LLHS,,,,RCB,RCB161101,2020,Canoe Beach,2016-11-01,08:36,,,,,,,,,,RCB161101,26,34,6.38,95.8,8.12,1.38,1.38,1.38
yes,yes,yes,no,no,11,R2RS,LLHS,,,,RWA,RWA161101,2021,Wahikuli,2016-11-01,08:55,,,,,,,,,,RWA161101,26.4,34.4,6.38,95.4,8.15,0.91,0.91,0.91
yes,yes,yes,no,no,12,R2RS,LLHS,,,,RPO,RPO161115,2010,Pohaku,2016-11-15,07:41,,,,,,,,,,RPO161115,24.7,34.2,6.52,94.9,8.08,4.23,4.23,4.23
yes,yes,yes,no,no,12,R2RS,LLHS,,,,RKS,RKS161115,2071,Kaanapali Shores,2016-11-15,08:06,,,,,,,,,,RKS161115,25.5,34.3,7.96,96.7,8.15,5.67,5.67,5.67
yes,yes,yes,no,no,12,R2RS,LLHS,,,,RAB,RAB161115,2017,Airport Beach,2016-11-15,08:29,,,,,,,,,,RAB161115,25.8,34.4,6.49,96.2,8.14,1.46,1.46,1.46
yes,yes,yes,no,no,12,R2RS,LLHS,,,,RCB,RCB161115,2020,Canoe Beach,2016-11-15,08:49,,,,,,,,,,RCB161115,26.5,34.2,6.38,95.8,8.14,1.66,1.66,1.66
yes,yes,yes,no,no,12,R2RS,LLHS,,,,RWA,RWA161115,2021,Wahikuli,2016-11-15,09:05,,,,,,,,,,RWA161115,26.4,33.3,6.45,96.2,8.12,1.42,1.42,1.42
yes,yes,yes,no,no,13,R2RS,LLHS,,,,RPO,RPO161129,2010,Pohaku,2016-11-29,07:41,,,,,,,,,,RPO161129,24.4,34.2,6.36,92,8.05,5.69,5.69,5.69
yes,yes,yes,no,no,13,R2RS,LLHS,,,,RKS,RKS161129,2071,Kaanapali Shores,2016-11-29,08:03,,,,,,,,,,RKS161129,24,33.9,6.68,95.7,8.07,6.36,6.36,6.36
yes,yes,yes,no,no,13,R2RS,LLHS,,,,RAB,RAB161129,2017,Airport Beach,2016-11-29,08:22,,,,,,,,,,RAB161129,25.1,34.3,6.52,95.2,8.14,1.56,1.56,1.56
yes,yes,yes,no,no,13,R2RS,LLHS,,,,RCB,RCB161129,2020,Canoe Beach,2016-11-29,08:42,,,,,,,,,,RCB161129,25.4,33.8,6.53,95.4,8.04,1.46,1.46,1.46
yes,yes,yes,no,no,13,R2RS,LLHS,,,,RWA,RWA161129,2021,Wahikuli,2016-11-29,08:59,,,,,,,,,,RWA161129,25.4,33.6,6.49,95,8.13,1.49,1.49,1.49
yes,yes,yes,no,no,14,R2RS,LLHS,,,,RPO,RPO161213,2010,Pohaku,2016-12-13,07:36,,,,,,,,,,RPO161213,24.7,34.1,6.56,95.5,7.95,8.48,8.48,8.48
yes,yes,yes,no,no,14,R2RS,LLHS,,,,RKS,RKS161213,2071,Kaanapali Shores,2016-12-13,08:03,,,,,,,,,,RKS161213,24.3,32.7,6.65,95.6,8.07,5.8,5.8,5.8
yes,yes,yes,no,no,14,R2RS,LLHS,,,,RAB,RAB161213,2017,Airport Beach,2016-12-13,08:24,,,,,,,,,,RAB161213,25.3,34.7,6.6,97.4,8.02,1.21,1.21,1.21
yes,yes,yes,no,no,14,R2RS,LLHS,,,,RCB,RCB161213,2020,Canoe Beach,2016-12-13,08:46,,,,,,,,,,RCB161213,25.3,34.5,6.57,97.1,8.09,3.32,3.32,3.32
yes,yes,yes,no,no,14,R2RS,LLHS,,,,RWA,RWA161213,2021,Wahikuli,2016-12-13,09:03,,,,,,,,,,RWA161213,25.3,34.1,6.59,97.2,8.11,0.97,0.97,0.97
yes,yes,yes,no,no,15,R2RS,LLHS,,,,RPO,RPO170103,2010,Pohaku,2017-01-03,08:45,,,,,,,,,,RPO170103,24.1,34.7,6.45,93.3,8.16,5.01,5.01,5.01
yes,yes,yes,no,no,15,R2RS,LLHS,,,,RKS,RKS170103,2071,Kaanapali Shores,2017-01-03,09:10,,,,,,,,,,RKS170103,23,29.5,7.07,97.5,8.21,3.78,3.78,3.78
yes,yes,yes,no,no,15,R2RS,LLHS,,,,RAB,RAB170103,2017,Airport Beach,2017-01-03,09:30,,,,,,,,,,RAB170103,24.4,34.6,6.57,95.5,8.18,2.49,2.49,2.49
yes,yes,yes,no,no,15,R2RS,LLHS,,,,RCB,RCB170103,2020,Canoe Beach,2017-01-03,09:55,,,,,,,,,,RCB170103,24.9,34.5,6.66,97.6,8.21,1.42,1.42,1.42
yes,yes,yes,no,no,15,R2RS,LLHS,,,,RWA,RWA170103,2021,Wahikuli,2017-01-03,10:15,,,,,,,,,,RWA170103,24.8,34.9,6.49,95.3,8.2,0.93,0.93,0.93
yes,yes,yes,no,no,16,R2RS,LLHS,,,,RPO,RPO170124,2010,Pohaku,2017-01-24,07:38,,,,,,,,,,RPO170124,23.5,34.3,#N/A,96.4,8.14,12.07,12.07,12.07
yes,yes,yes,no,no,16,R2RS,LLHS,,,,RKS,RKS170124,2071,Kaanapali Shores,2017-01-24,08:07,,,,,,,,,,RKS170124,23.1,30.8,7.01,97.3,8.17,6.31,6.31,6.31
yes,yes,yes,no,no,16,R2RS,LLHS,,,,RAB,RAB170124,2017,Airport Beach,2017-01-24,08:29,,,,,,,,,,RAB170124,24.1,#N/A,6.46,94.5,8.16,4.08,4.08,4.08
yes,yes,yes,no,no,16,R2RS,LLHS,,,,RCB,RCB170124,2020,Canoe Beach,2017-01-24,08:50,,,,,,,,,,RCB170124,24.5,#N/A,6.57,96.3,8.18,0.8,0.8,0.8
yes,yes,yes,no,no,16,R2RS,LLHS,,,,RWA,RWA170124,2021,Wahikuli,2017-01-24,09:07,,,,,,,,,,RWA170124,24.5,34.7,6.69,97.3,8.2,1.15,1.15,1.15
yes,yes,yes,no,no,17,R2RS,LLHS,,,,RNS,RNS170214,2006,Napili Bay,2017-02-14,07:52,,,,,,,,,,RNS170214,24.2,34.9,6.8,98.7,8.15,0.84,0.84,0.84
yes,yes,yes,no,no,17,R2RS,LLHS,,,,RPO,RPO170214,2010,Pohaku,2017-02-14,08:25,,,,,,,,,,RPO170214,24,34.5,6.71,97,8.15,3.81,3.81,3.81
yes,yes,yes,no,no,17,R2RS,LLHS,,,,RKS,RKS170214,2071,Kaanapali Shores,2017-02-14,08:45,,,,,,,,,,RKS170214,24.1,34.7,6.77,98,8.14,6.6,6.6,6.6
yes,yes,yes,no,no,17,R2RS,LLHS,,,,RAB,RAB170214,2017,Airport Beach,2017-02-14,09:13,,,,,,,,,,RAB170214,24.5,34.6,6.81,99.1,8.19,5.25,5.25,5.25
yes,yes,yes,no,no,17,R2RS,LLHS,,,,RCB,RCB170214,2020,Canoe Beach,2017-02-14,09:38,,,,,,,,,,RCB170214,24.7,34.3,6.75,98.6,8.19,1.47,1.47,1.47
yes,yes,yes,no,no,17,R2RS,LLHS,,,,RWA,RWA170214,2021,Wahikuli,2017-02-14,10:00,,,,,,,,,,RWA170214,24.7,33.9,6.78,98.7,8.2,1.04,1.04,1.04
yes,yes,yes,no,no,18,R2RS,LLHS,,,,RNS,RNS170307,2006,Napili Bay,2017-03-07,07:40,,,,,,,,,,RNS170307,24.2,34.5,6.75,97.9,8.16,1.8,1.8,1.8
yes,yes,yes,no,no,18,R2RS,LLHS,,,,RPO,RPO170307,2010,Pohaku,2017-03-07,08:03,,,,,,,,,,RPO170307,24.2,32.8,6.81,97.7,8.14,9.51,9.51,9.51
yes,yes,yes,no,no,18,R2RS,LLHS,,,,RKS,RKS170307,2071,Kaanapali Shores,2017-03-07,08:25,,,,,,,,,,RKS170307,24.3,34.6,6.82,99.1,8.15,8.4,8.4,8.4
yes,yes,yes,no,no,18,R2RS,LLHS,,,,RAB,RAB170307,2017,Airport Beach,2017-03-07,08:45,,,,,,,,,,RAB170307,24.5,34.2,6.7,97.5,8.15,7.2,7.2,7.2
yes,yes,yes,no,no,18,R2RS,LLHS,,,,RCB,RCB170307,2020,Canoe Beach,2017-03-07,09:04,,,,,,,,,,RCB170307,24.9,33.7,6.69,97.6,8.17,3.84,3.84,3.84
yes,yes,yes,no,no,18,R2RS,LLHS,,,,RWA,RWA170307,2021,Wahikuli,2017-03-07,09:25,,,,,,,,,,RWA170307,24.9,32.9,6.79,98.6,8.19,2.11,2.11,2.11
yes,yes,yes,no,no,19,R2RS,LLHS,,,,RNS,RNS170328,2006,Napili Bay,2017-03-28,07:41,,,,,,,,,,RNS170328,24.4,34.4,6.75,97.6,8.11,0.84,0.84,0.84
yes,yes,yes,no,no,19,R2RS,LLHS,,,,RPO,RPO170328,2010,Pohaku,2017-03-28,08:06,,,,,,,,,,RPO170328,24.4,33.4,6.62,95.1,8.12,3.33,3.33,3.33
yes,yes,yes,no,no,19,R2RS,LLHS,,,,RKS,RKS170328,2071,Kaanapali Shores,2017-03-28,08:28,,,,,,,,,,RKS170328,24.6,34.4,6.62,96.3,8.11,5.24,5.24,5.24
yes,yes,yes,no,no,19,R2RS,LLHS,,,,RAB,RAB170328,2017,Airport Beach,2017-03-28,08:43,,,,,,,,,,RAB170328,25.4,34,6.71,98.4,8.18,1.88,1.88,1.88
yes,yes,yes,no,no,19,R2RS,LLHS,,,,RCB,RCB170328,2020,Canoe Beach,2017-03-28,09:02,,,,,,,,,,RCB170328,25.6,33.3,6.76,99.1,8.18,2.17,2.17,2.17
yes,yes,yes,no,no,19,R2RS,LLHS,,,,RWA,RWA170328,2021,Wahikuli,2017-03-28,09:21,,,,,,,,,,RWA170328,25.4,32.9,6.77,98.8,8.19,0.63,0.63,0.63
yes,yes,yes,no,no,20,R2RS,LLHS,,,,RNS,RNS170418,2006,Napili Bay,2017-04-18,07:48,,,,,,,,,,RNS170418,24.8,34,6.84,99.5,8.15,1,1,1
yes,yes,yes,no,no,20,R2RS,LLHS,,,,RPO,RPO170418,2010,Pohaku,2017-04-18,08:12,,,,,,,,,,RPO170418,24.8,31.8,6.59,94.6,8.17,3.24,3.24,3.24
yes,yes,yes,no,no,20,R2RS,LLHS,,,,RKS,RKS170418,2071,Kaanapali Shores,2017-04-18,08:34,,,,,,,,,,RKS170418,24.1,24.4,7.26,98.6,8.22,2.59,2.59,2.59
yes,yes,yes,no,no,20,R2RS,LLHS,,,,RAB,RAB170418,2017,Airport Beach,2017-04-18,08:53,,,,,,,,,,RAB170418,26.1,33.5,6.53,96.9,8.16,0.96,0.96,0.96
yes,yes,yes,no,no,20,R2RS,LLHS,,,,RCB,RCB170418,2020,Canoe Beach,2017-04-18,09:10,,,,,,,,,,RCB170418,26.1,33.1,6.6,97.7,8.16,1.02,1.02,1.02
yes,yes,yes,no,no,20,R2RS,LLHS,,,,RWA,RWA170418,2021,Wahikuli,2017-04-18,09:26,,,,,,,,,,RWA170418,25.9,33,6.57,96.8,8.18,0.92,0.92,0.92
yes,yes,yes,no,no,21,R2RS,LLHS,,,,RNS,RNS170509,2006,Napili Bay,2017-05-09,07:35,,,,,,,,,,RNS170509,25.3,33.2,7.2,102.6,8.12,0.75,0.75,0.75
yes,yes,yes,no,no,21,R2RS,LLHS,,,,RPO,RPO170509,2010,Pohaku,2017-05-09,08:00,,,,,,,,,,RPO170509,25.4,32.3,6.78,98.9,8.16,2.06,2.06,2.06
yes,yes,yes,no,no,21,R2RS,LLHS,,,,RKS,RKS170509,2071,Kaanapali Shores,2017-05-09,08:22,,,,,,,,,,RKS170509,25.5,34,6.88,101.6,8.14,2.59,2.59,2.59
yes,yes,yes,no,no,21,R2RS,LLHS,,,,RAB,RAB170509,2017,Airport Beach,2017-05-09,08:45,,,,,,,,,,RAB170509,26.1,33.6,6.96,103.7,8.2,1.48,1.48,1.48
yes,yes,yes,no,no,21,R2RS,LLHS,,,,RCB,RCB170509,2020,Canoe Beach,2017-05-09,09:02,,,,,,,,,,RCB170509,26.2,32.3,6.92,102.2,8.19,2.5,2.5,2.5
yes,yes,yes,no,no,21,R2RS,LLHS,,,,RWA,RWA170509,2021,Wahikuli,2017-05-09,09:20,,,,,,,,,,RWA170509,26,33,6.86,101.5,8.21,0.78,0.78,0.78
yes,yes,yes,no,no,22,R2RS,LLHS,,,,RNS,RNS170530,2006,Napili Bay,2017-05-30,07:40,,,,,,,,,,RNS170530,25.7,33.9,6.92,102.2,8.09,1.07,1.07,1.07
yes,yes,yes,no,no,22,R2RS,LLHS,,,,RPO,RPO170530,2010,Pohaku,2017-05-30,08:06,,,,,,,,,,RPO170530,26.1,33.1,6.82,100.9,8.13,4.2,4.2,4.2
yes,yes,yes,no,no,22,R2RS,LLHS,,,,RKS,RKS170530,2071,Kaanapali Shores,2017-05-30,08:23,,,,,,,,,,RKS170530,26,34.5,6.83,101.8,8.09,2.8,2.8,2.8
yes,yes,yes,no,no,22,R2RS,LLHS,,,,RAB,RAB170530,2017,Airport Beach,2017-05-30,08:47,,,,,,,,,,RAB170530,26.5,34.3,6.83,102.3,8.16,1.25,1.25,1.25
yes,yes,yes,no,no,22,R2RS,LLHS,,,,RCB,RCB170530,2020,Canoe Beach,2017-05-30,09:04,,,,,,,,,,RCB170530,26.4,33.9,6.87,102.9,8.16,5.07,5.07,5.07
yes,yes,yes,no,no,22,R2RS,LLHS,,,,RWA,RWA170530,2021,Wahikuli,2017-05-30,09:20,,,,,,,,,,RWA170530,26.4,33.8,6.78,101.4,8.16,3.1,3.1,3.1
yes,yes,yes,no,no,23,R2RS,LLHS,,,,RNS,RNS170620,2006,Napili Bay,2017-06-20,07:41,,,,,,,,,,RNS170620,26.2,33.6,6.9,102.9,8.1,1.94,1.94,1.94
yes,yes,yes,no,no,23,R2RS,LLHS,,,,RPO,RPO170620,2010,Pohaku,2017-06-20,08:07,,,,,,,,,,RPO170620,25.7,30.5,6.96,101.1,8.16,7.1,7.1,7.1
yes,yes,yes,no,no,23,R2RS,LLHS,,,,RKS,RKS170620,2071,Kaanapali Shores,2017-06-20,08:28,,,,,,,,,,RKS170620,26.3,34.4,6.7,100.4,8.12,5.17,5.17,5.17
yes,yes,yes,no,no,23,R2RS,LLHS,,,,RAB,RAB170620,2017,Airport Beach,2017-06-20,08:46,,,,,,,,,,RAB170620,26.7,34.2,6.64,100.2,8.17,2.09,2.09,2.09
yes,yes,yes,no,no,23,R2RS,LLHS,,,,RCB,RCB170620,2020,Canoe Beach,2017-06-20,09:04,,,,,,,,,,RCB170620,27,34,6.75,102.1,8.16,6.09,6.09,6.09
yes,yes,yes,no,no,23,R2RS,LLHS,,,,RWA,RWA170620,2021,Wahikuli,2017-06-20,09:22,,,,,,,,,,RWA170620,26.9,33.9,6.76,102.2,8.17,4.98,4.98,4.98
yes,yes,yes,no,no,24,R2RS,LLHS,,,,RNS,RNS170711,2006,Napili Bay,2017-07-11,07:55,,,,,,,,,,RNS170711,26.6,32.8,6.6,98.6,8.08,0.83,0.83,0.83
yes,yes,yes,no,no,24,R2RS,LLHS,,,,RPO,RPO170711,2010,Pohaku,2017-07-11,08:21,,,,,,,,,,RPO170711,26.6,32.1,6.18,91.9,8.14,1.15,1.15,1.15
yes,yes,yes,no,no,24,R2RS,LLHS,,,,RKS,RKS170711,2071,Kaanapali Shores,2017-07-11,08:43,,,,,,,,,,RKS170711,26.6,34.1,5.82,86.7,8.07,1.99,1.99,1.99
yes,yes,yes,no,no,24,R2RS,LLHS,,,,RAB,RAB170711,2017,Airport Beach,2017-07-11,09:05,,,,,,,,,,RAB170711,27.4,33.4,6.23,94.6,8.16,0.34,0.34,0.34
yes,yes,yes,no,no,24,R2RS,LLHS,,,,RCB,RCB170711,2020,Canoe Beach,2017-07-11,09:25,,,,,,,,,,RCB170711,27.3,33,6.56,99.3,8.17,0.92,0.92,0.92
yes,yes,yes,no,no,24,R2RS,LLHS,,,,RWA,RWA170711,2021,Wahikuli,2017-07-11,09:44,,,,,,,,,,RWA170711,27.3,34.1,6.33,96.3,8.18,0.67,0.67,0.67
yes,yes,yes,no,no,25,R2RS,LLHS,,,,RNS,RNS170801,2006,Napili Bay,2017-08-01,08:00,,,,,,,,,,RNS170801,26.9,32.9,6.75,101.4,8.09,0.74,0.74,0.74
yes,yes,yes,no,no,25,R2RS,LLHS,,,,RPO,RPO170801,2010,Pohaku,2017-08-01,08:28,,,,,,,,,,RPO170801,26.9,32.6,6.54,98.2,8.16,2.34,2.34,2.34
yes,yes,yes,no,no,25,R2RS,LLHS,,,,RKS,RKS170801,2071,Kaanapali Shores,2017-08-01,08:52,,,,,,,,,,RKS170801,26.9,34.1,5.88,88.9,8.07,3.17,3.17,3.17
yes,yes,yes,no,no,25,R2RS,LLHS,,,,RAB,RAB170801,2017,Airport Beach,2017-08-01,09:14,,,,,,,,,,RAB170801,27.5,34,6.41,98,8.15,0.35,0.35,0.35
